"TermTested","TermRostered","DistrictName","SchoolName","Teacher","ClassName","Subject","Course","ASGType","NormsReferenceData","GrowthComparisonPeriod","WIStartTerm","WIEndTerm","OptionalGroupingCategory","OptionGroupingGroup","StudentID","StudentLastName","StudentFirstName","StudentMiddleInitial","StudentGrade","TestDate","StartRIT","StartRITSEM","StartPercentile","StartPercentileSE","StartTestDuration","EndTestDate","EndRIT","EndRITSEM","EndPercentile","EndPercentileSE","EndTestDuration","ProjectedRIT","ProjectedGrowth","ObservedGrowth","ObservedGrowthSE","GrowthIndex","MetGrowthProjection?","ConditionalGrowthIndex","ConditionalGrowthPercentile","PercentageofStudentswhoMetorExceededtheirProjectedRIT","PercentageofProjectedGrowthMet","CountofStudentswithGrowthProjectionAvailableandValidBeginningandEndingTermScores","CountofStudentswhoMetorExceededtheirProjectedGrowth","MedianConditionalGrowthPercentile","OptionalGroupingPercentageofStudentswhoMetorExceededtheirProjectedRIT","OptionalGroupingOverallPercentageofProjectedRITMet","OptionalGroupingCountofStudentswithGrowthProjectionAvailableandValidBeginningandEndingTermScores","OptionalGroupingCountofStudentswhoMetorExceededtheirProjectedGrowth","OptionalGroupingMedianConditionalGrowthPercentile","StartGrowthandAchievement","EndGrowthandAchievement","ConditionalGrowthPercentileAxis","AchievementPercentileAxis"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4P","Science","Science K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2593026670","ZHU","Nora","D","4","9/1/","201","3.26","58","6.2","64","9/15/","202","3.36","62","5.8","111","204.00","3","1","4.8","-2","No","-0.42","42","71.8","89.9","20","14","66","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Language Arts","Language Usage","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2535579048","BROWN","Mia","B","4","","","","","","","9/10/","219","3.41","82","6.5","66","","","","","","","","","58.1","172.0","15","9","42","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Language Arts","Language Usage","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2589096676","CHEN","Ethan","T","4","9/1/","188","3.36","1","1.5","40","9/8/","187","3.38","1","1.1","54","191.00","3","-1","5.2","-4","No","-0.77","35","46.6","136.2","19","9","45","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Language Arts","Language Usage","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2578759020","CLARK","Wendy","L","4","","","","","","","9/1/","217","3.34","76","4.5","99","","","","","","","","","53.3","135.8","17","9","73","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Language Arts","Language Usage","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2528850770","DONG","Mia","W","4","9/9/","212","3.34","58","7.1","70","9/7/","220","3.3","84","4.1","116","218.00","6","8","4.8","2","Yes*","0.42","58","71.2","174.3","20","14","66","","","","","","High-G/High-A","High-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Language Arts","Language Usage","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2527536261","HU","Laura","P","4","9/5/","231","3.42","98","1.2","61","9/2/","240","3.3","99","1.1","37","238.00","7","9","5.3","2","Yes","0.38","58","73.3","115.6","22","16","63","","","","","","High-G/High-A","High-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Language Arts","Language Usage","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2532200132","JACKSON","Derek","L","4","","","","","","","9/2/","213","3.44","62","8.3","101","","","","","","","","","58.4","190.7","22","13","72","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Language Arts","Language Usage","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2597694240","JOHNSON","Troy","P","4","9/12/","217","3.34","76","5.4","117","9/9/","216","3.33","73","5.6","45","223.00","6","-1","5.5","-7","No","-1.27","25","74.4","158.2","24","18","74","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Language Arts","Language Usage","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2557276557","LEE","Hazel","Y","4","9/14/","192","3.29","4","2.4","109","9/9/","198","3.46","12","3.4","73","195.00","3","6","5.3","3","Yes*","0.57","61","77.1","125.3","18","14","57","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Language Arts","Language Usage","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2574188958","LIANG","Helen","D","4","9/6/","219","3.36","82","5.9","69","9/1/","231","3.37","98","2.7","62","224.00","5","12","5.3","7","Yes","1.32","76","60.9","168.9","20","12","45","","","","","","High-G/High-A","High-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Language Arts","Language Usage","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2533783708","LIN","Albert","D","4","","","","","","","9/5/","199","3.24","14","3.5","96","","","","","","","","","58.7","192.7","16","9","40","","","","","","","Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Language Arts","Language Usage","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2549000919","LIN","Tina","Z","4","9/6/","212","3.41","58","7.0","117","9/3/","222","3.37","88","2.3","80","214.00","2","10","4.1","8","Yes*","1.95","89","79.8","97.1","21","17","64","","","","","","High-G/High-A","High-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Language Arts","Language Usage","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2580439867","LU","Peter","T","4","","","","","","","9/6/","203","3.48","24","6.0","113","","","","","","","","","72.4","180.3","24","17","59","","","","","","","Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Language Arts","Language Usage","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2589289163","MILLER","Ruby","F","4","9/10/","227","3.44","96","1.1","103","9/15/","228","3.3","96","2.6","44","229.00","2","1","5.5","-1","No*","-0.18","46","58.2","121.4","24","14","46","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Language Arts","Language Usage","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2564126921","MOORE","Owen","R","4","","","","","","","9/7/","197","3.45","10","3.0","118","","","","","","","","","68.1","151.2","17","12","58","","","","","","","Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Language Arts","Language Usage","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2539762393","REN","Chris","X","4","","","","","","","9/3/","217","3.49","76","7.6","104","","","","","","","","","54.3","153.5","15","8","66","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Language Arts","Language Usage","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2556405710","RODRIGUEZ","Nora","W","4","9/7/","221","3.21","86","3.7","52","9/13/","231","3.47","98","1.5","81","225.00","4","10","5.2","6","Yes*","1.15","73","69.2","152.8","20","14","37","","","","","","High-G/High-A","High-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Language Arts","Language Usage","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2595568918","RODRIGUEZ","Amber","G","4","9/4/","216","3.47","73","6.8","39","9/4/","223","3.32","90","4.2","43","220.00","4","7","4.6","3","Yes*","0.65","63","77.5","119.2","19","15","61","","","","","","High-G/High-A","High-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Language Arts","Language Usage","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2591737749","SMITH","Ryan","L","4","","","","","","","9/12/","193","3.45","4","1.6","39","","","","","","","","","48.8","91.7","23","11","56","","","","","","","Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Language Arts","Language Usage","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2570996586","WRIGHT","Eva","W","4","9/1/","226","3.4","95","1.9","70","9/14/","230","3.48","98","1.7","91","228.00","2","4","4.6","2","Yes","0.43","59","67.4","112.0","21","14","35","","","","","","High-G/High-A","High-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Language Arts","Language Usage","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2566691738","ZHU","Oliver","A","4","9/14/","211","3.41","54","6.9","88","9/11/","214","3.43","66","4.2","58","213.00","2","3","5.0","1","Yes*","0.2","54","51.2","149.6","21","11","63","","","","","","High-G/High-A","High-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2535579048","BROWN","Mia","B","4","","","","","","","9/2/","194","3.43","35","6.1","60","","","","","","","","","52.5","168.3","25","13","54","","","","","","","Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2589096676","CHEN","Ethan","T","4","9/12/","187","3.38","18","8.7","70","9/7/","184","3.4","12","4.3","104","190.00","3","-3","4.9","-6","No","-1.22","26","59.8","128.2","18","11","57","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2578759020","CLARK","Wendy","L","4","","","","","","","9/2/","215","3.28","89","4.0","51","","","","","","","","","46.0","88.9","25","12","68","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2528850770","DONG","Mia","W","4","","","","","","","9/4/","215","3.4","89","4.1","91","","","","","","","","","49.7","122.3","20","10","64","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2527536261","HU","Laura","P","4","","","","","","","9/3/","213","3.29","86","2.5","118","","","","","","","","","66.3","124.4","22","15","50","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2532200132","JACKSON","Derek","L","4","9/5/","203","3.32","62","7.1","75","9/12/","209","3.36","78","8.6","86","207.00","4","6","4.3","2","Yes*","0.47","59","70.5","125.7","21","15","74","","","","","","High-G/High-A","High-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2597694240","JOHNSON","Troy","P","4","9/6/","175","3.26","3","1.9","95","9/4/","171","3.39","2","2.0","108","177.00","2","-4","4.6","-6","No*","-1.3","24","78.2","113.4","23","18","49","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2557276557","LEE","Hazel","Y","4","","","","","","","9/7/","187","3.44","18","4.7","44","","","","","","","","","59.8","168.2","15","9","70","","","","","","","Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2574188958","LIANG","Helen","D","4","","","","","","","9/12/","191","3.24","27","6.0","106","","","","","","","","","65.5","82.0","25","16","74","","","","","","","Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2533783708","LIN","Albert","D","4","","","","","","","9/15/","174","3.44","3","2.5","85","","","","","","","","","74.5","147.3","17","13","59","","","","","","","Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2549000919","LIN","Tina","Z","4","9/11/","177","3.25","5","2.7","113","9/14/","175","3.32","3","1.6","117","179.00","2","-2","4.9","-4","No","-0.82","34","71.3","153.1","15","11","59","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2580439867","LU","Peter","T","4","9/3/","201","3.32","56","7.1","106","9/2/","205","3.21","68","8.9","118","204.00","3","4","5.4","1","Yes","0.19","54","71.2","197.9","21","15","74","","","","","","High-G/High-A","High-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2589289163","MILLER","Ruby","F","4","9/14/","205","3.23","68","4.5","56","9/15/","206","3.31","70","5.9","64","207.00","2","1","4.3","-1","No","-0.23","45","76.5","196.5","20","15","69","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2564126921","MOORE","Owen","R","4","9/12/","212","3.44","84","7.7","76","9/10/","221","3.38","95","2.8","82","214.00","2","9","4.2","7","Yes","1.67","83","61.6","156.8","24","15","56","","","","","","High-G/High-A","High-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2539762393","REN","Chris","X","4","9/10/","182","3.43","10","3.0","116","9/5/","186","3.36","16","7.2","114","189.00","7","4","5.0","-3","No","-0.6","38","65.0","112.7","22","14","62","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2556405710","RODRIGUEZ","Nora","W","4","9/13/","193","3.39","32","8.6","111","9/11/","202","3.25","59","4.2","112","195.00","2","9","4.1","7","Yes","1.71","84","68.1","189.5","19","13","70","","","","","","High-G/Low-A","High-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2595568918","RODRIGUEZ","Amber","G","4","9/6/","187","3.42","18","8.1","37","9/4/","191","3.37","27","7.3","49","191.00","4","4","4.1","0","Yes*","0.0","50","51.0","113.7","17","9","68","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2591737749","SMITH","Ryan","L","4","","","","","","","9/13/","198","3.38","47","7.9","99","","","","","","","","","64.9","197.4","20","13","74","","","","","","","Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2570996586","WRIGHT","Eva","W","4","","","","","","","9/14/","191","3.24","27","4.7","110","","","","","","","","","56.6","104.7","19","11","74","","","","","","","Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2566691738","ZHU","Oliver","A","4","9/8/","207","3.22","73","6.4","33","9/15/","211","3.22","82","5.3","119","211.00","4","4","5.3","0","Yes*","0.0","50","58.4","119.6","21","12","51","","","","","","High-G/High-A","High-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2535579048","BROWN","Mia","B","4","9/1/","208","3.44","26","9.0","86","9/5/","209","3.42","29","8.0","118","211.00","3","1","5.5","-2","No*","-0.36","43","53.6","114.9","23","12","57","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2589096676","CHEN","Ethan","T","4","","","","","","","9/13/","212","3.33","39","9.0","77","","","","","","","","","75.8","175.5","23","17","73","","","","","","","Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2578759020","CLARK","Wendy","L","4","9/6/","209","3.23","29","4.9","51","9/4/","219","3.35","64","8.4","80","213.00","4","10","4.0","6","Yes","1.5","80","77.2","136.2","22","17","37","","","","","","High-G/Low-A","High-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2528850770","DONG","Mia","W","4","","","","","","","9/6/","227","3.32","86","2.3","73","","","","","","","","","54.5","196.0","25","14","66","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2527536261","HU","Laura","P","4","","","","","","","9/14/","224","3.48","79","4.9","95","","","","","","","","","56.0","136.7","18","10","53","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2532200132","JACKSON","Derek","L","4","","","","","","","9/4/","216","3.49","54","6.1","46","","","","","","","","","76.0","96.6","24","18","36","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2597694240","JOHNSON","Troy","P","4","9/12/","209","3.28","29","5.6","103","9/5/","214","3.3","46","5.7","120","211.00","2","5","4.1","3","Yes*","0.73","65","56.5","155.4","23","13","74","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2557276557","LEE","Hazel","Y","4","","","","","","","9/8/","193","3.2","2","2.7","107","","","","","","","","","53.1","172.7","20","11","69","","","","","","","Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2574188958","LIANG","Helen","D","4","9/3/","182","3.2","1","1.4","120","9/12/","190","3.29","1","2.7","117","184.00","2","8","5.4","6","Yes","1.11","72","53.5","144.2","17","9","44","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2533783708","LIN","Albert","D","4","","","","","","","9/9/","203","3.25","14","4.5","53","","","","","","","","","78.2","160.3","18","14","65","","","","","","","Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2549000919","LIN","Tina","Z","4","","","","","","","9/5/","217","3.44","57","6.8","102","","","","","","","","","70.2","170.1","25","18","35","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2580439867","LU","Peter","T","4","9/15/","212","3.43","39","8.2","119","9/1/","219","3.32","64","4.7","94","215.00","3","7","4.2","4","Yes","0.95","69","77.4","98.2","16","12","75","","","","","","High-G/Low-A","High-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2589289163","MILLER","Ruby","F","4","","","","","","","9/6/","201","3.36","10","3.6","111","","","","","","","","","50.9","94.3","23","12","73","","","","","","","Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2564126921","MOORE","Owen","R","4","","","","","","","9/3/","221","3.2","71","6.8","95","","","","","","","","","71.6","128.5","25","18","68","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2539762393","REN","Chris","X","4","9/6/","217","3.37","57","4.2","32","9/13/","213","3.27","43","7.8","98","219.00","2","-4","4.3","-6","No*","-1.4","22","61.5","139.1","20","12","61","","","","","","Low-G/High-A","Low-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2556405710","RODRIGUEZ","Nora","W","4","9/12/","211","3.24","36","8.0","101","9/8/","212","3.3","39","9.0","112","213.00","2","1","4.3","-1","No","-0.23","45","45.8","191.6","25","11","68","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2595568918","RODRIGUEZ","Amber","G","4","9/13/","215","3.42","50","5.5","114","9/9/","217","3.33","57","7.5","40","217.00","2","2","4.9","0","Yes*","0.0","50","73.2","184.9","15","11","52","","","","","","High-G/High-A","High-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2591737749","SMITH","Ryan","L","4","","","","","","","9/7/","212","3.49","39","7.8","87","","","","","","","","","78.7","155.5","19","15","59","","","","","","","Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2570996586","WRIGHT","Eva","W","4","9/10/","200","3.41","9","4.1","74","9/2/","200","3.25","9","2.3","75","202.00","2","0","4.5","-2","No","-0.44","41","78.9","166.7","25","20","48","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2566691738","ZHU","Oliver","A","4","9/13/","219","3.39","64","6.8","71","9/4/","221","3.34","71","8.3","85","223.00","4","2","4.7","-2","No*","-0.43","41","75.0","81.1","19","14","49","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Science","Science K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2535579048","BROWN","Mia","B","4","9/10/","193","3.45","27","4.5","39","9/4/","195","3.42","34","8.7","88","195.00","2","2","5.1","0","Yes*","0.0","50","65.0","157.5","24","16","37","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Science","Science K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2589096676","CHEN","Ethan","T","4","9/10/","187","3.4","12","2.7","91","9/5/","182","3.49","4","1.5","32","192.00","5","-5","5.2","-10","No","-1.92","12","51.9","172.1","25","13","35","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Science","Science K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2578759020","CLARK","Wendy","L","4","9/7/","212","3.4","90","4.1","38","9/8/","216","3.37","96","2.3","43","214.00","2","4","4.1","2","Yes*","0.49","60","62.5","177.7","18","11","37","","","","","","High-G/High-A","High-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Science","Science K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2528850770","DONG","Mia","W","4","","","","","","","9/5/","218","3.35","97","2.3","81","","","","","","","","","46.6","174.5","23","11","51","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Irving, Rachel","G4R","Science","Science K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2527536261","HU","Laura","P","4","9/12/","204","3.23","69","4.2","82","9/11/","203","3.27","66","8.0","71","206.00","2","-1","4.6","-3","No*","-0.65","37","79.6","116.4","23","18","46","","","","","","Low-G/High-A","Low-G/High-A","50","50"
