"TermTested","TermRostered","DistrictName","SchoolName","Teacher","ClassName","Subject","Course","ASGType","NormsReferenceData","GrowthComparisonPeriod","WIStartTerm","WIEndTerm","OptionalGroupingCategory","OptionGroupingGroup","StudentID","StudentLastName","StudentFirstName","StudentMiddleInitial","StudentGrade","TestDate","StartRIT","StartRITSEM","StartPercentile","StartPercentileSE","StartTestDuration","EndTestDate","EndRIT","EndRITSEM","EndPercentile","EndPercentileSE","EndTestDuration","ProjectedRIT","ProjectedGrowth","ObservedGrowth","ObservedGrowthSE","GrowthIndex","MetGrowthProjection?","ConditionalGrowthIndex","ConditionalGrowthPercentile","PercentageofStudentswhoMetorExceededtheirProjectedRIT","PercentageofProjectedGrowthMet","CountofStudentswithGrowthProjectionAvailableandValidBeginningandEndingTermScores","CountofStudentswhoMetorExceededtheirProjectedGrowth","MedianConditionalGrowthPercentile","OptionalGroupingPercentageofStudentswhoMetorExceededtheirProjectedRIT","OptionalGroupingOverallPercentageofProjectedRITMet","OptionalGroupingCountofStudentswithGrowthProjectionAvailableandValidBeginningandEndingTermScores","OptionalGroupingCountofStudentswhoMetorExceededtheirProjectedGrowth","OptionalGroupingMedianConditionalGrowthPercentile","StartGrowthandAchievement","EndGrowthandAchievement","ConditionalGrowthPercentileAxis","AchievementPercentileAxis"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2592189839","PENG","Jake","H","5","","","","","","","1/15/","194","3.29","14","3.1","78","","","","","","","","","45.6","101.8","22","10","49","","","","","","","Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2537750491","ROBINSON","Max","Y","5","9/3/","222","3.46","82","5.7","114","1/19/","226","3.36","89","5.0","51","224.00","2","4","4.3","2","Yes","0.47","59","51.7","105.3","16","8","73","","","","","","High-G/High-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2535481281","SMITH","Sarah","K","5","9/10/","218","3.2","74","8.7","106","1/22/","222","3.44","82","8.2","119","221.00","3","4","5.1","1","Yes","0.2","54","56.4","159.8","22","12","44","","","","","","High-G/High-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2546748299","TANG","Ivan","D","5","9/7/","251","3.22","99","1.8","104","1/14/","251","3.47","99","2.4","100","258.00","7","0","5.4","-7","No","-1.3","24","69.0","156.0","19","13","71","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2537353754","THOMAS","Eva","W","5","9/6/","190","3.4","9","3.6","41","1/24/","187","3.31","6","2.4","107","192.00","2","-3","5.0","-5","No*","-1.0","30","57.4","128.4","17","10","48","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2571324136","THOMPSON","Alan","U","5","9/6/","220","3.32","78","4.8","61","1/10/","228","3.41","91","3.5","42","222.00","2","8","5.3","6","Yes","1.13","73","75.7","137.2","15","11","45","","","","","","High-G/High-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2585254207","TIAN","Mike","T","5","9/12/","187","3.38","6","2.5","79","1/21/","183","3.35","3","1.9","72","189.00","2","-4","5.0","-6","No*","-1.2","26","48.1","86.3","16","8","75","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2592820305","WEI","Wendy","R","5","","","","","","","1/10/","211","3.3","56","7.1","47","","","","","","","","","75.7","189.8","18","14","51","","","","","","","High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2529091078","WILSON","Helen","C","5","9/5/","221","3.45","80","5.8","56","1/10/","231","3.45","94","2.4","89","224.00","3","10","4.7","7","Yes","1.49","80","48.7","159.5","19","9","55","","","","","","High-G/High-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2593956490","XIAO","Aaron","V","5","","","","","","","1/28/","241","3.49","99","1.9","77","","","","","","","","","56.9","148.9","16","9","37","","","","","","","High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2511118594","YUAN","Tyler","Y","5","9/10/","214","3.2","64","4.2","65","1/8/","210","3.5","53","6.6","96","220.00","6","-4","4.1","-10","No","-2.44","1","76.7","140.9","20","15","67","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2512015179","CAO","Victoria","Y","5","9/15/","236","3.43","76","6.1","36","1/17/","234","3.41","70","7.2","71","241.00","5","-2","4.7","-7","No*","-1.49","20","57.5","143.6","23","13","37","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2529531743","CHENG","Derek","P","5","9/4/","241","3.47","86","4.4","92","1/8/","256","3.49","99","1.0","102","248.00","7","15","4.5","8","Yes","1.78","86","78.2","128.9","21","16","40","","","","","","High-G/High-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2591163038","FAN","Angela","F","5","9/14/","220","3.48","30","7.4","96","1/13/","230","3.33","59","5.8","48","222.00","2","10","4.1","8","Yes*","1.95","89","54.3","147.5","20","11","49","","","","","","High-G/Low-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2557698045","HARRIS","Grace","J","5","9/14/","243","3.35","89","2.5","106","1/19/","238","3.41","80","8.2","78","249.00","6","-5","4.1","-11","No*","-2.68","1","63.3","193.2","19","12","38","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2551996390","LEE","Jade","W","5","9/1/","210","3.38","10","4.7","108","1/26/","212","3.23","12","2.2","91","214.00","4","2","5.1","-2","No*","-0.39","42","77.8","84.6","23","18","42","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2567722252","LEWIS","Victor","F","5","9/4/","217","3.26","22","4.5","57","1/8/","228","3.36","53","8.5","93","223.00","6","11","4.6","5","Yes*","1.09","72","47.7","195.1","20","10","47","","","","","","High-G/Low-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2580705777","LIANG","Eric","B","5","9/3/","210","3.21","10","4.9","65","1/7/","210","3.2","10","4.4","109","213.00","3","0","4.4","-3","No*","-0.68","36","46.1","136.1","17","8","54","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2584482698","LUO","Stephanie","L","5","9/13/","245","3.24","92","3.1","46","1/24/","246","3.39","93","3.1","71","247.00","2","1","4.0","-1","No*","-0.25","45","45.2","148.3","22","10","37","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2541026926","MA","Amber","L","5","9/10/","225","3.28","44","7.6","45","1/18/","231","3.44","62","7.4","113","227.00","2","6","4.9","4","Yes*","0.82","66","53.8","127.9","23","12","73","","","","","","High-G/Low-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2592189839","PENG","Jake","H","5","9/10/","238","3.37","80","6.6","73","1/14/","244","3.2","90","4.5","70","242.00","4","6","4.4","2","Yes","0.45","59","75.3","110.7","17","13","40","","","","","","High-G/High-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2537750491","ROBINSON","Max","Y","5","","","","","","","1/22/","247","3.5","94","3.3","113","","","","","","","","","68.9","137.6","22","15","36","","","","","","","High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2535481281","SMITH","Sarah","K","5","9/12/","237","3.48","78","8.2","110","1/22/","245","3.23","92","2.7","97","241.00","4","8","4.1","4","Yes*","0.98","70","64.2","92.3","18","12","73","","","","","","High-G/High-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2546748299","TANG","Ivan","D","5","9/9/","225","3.43","44","4.3","33","1/23/","227","3.41","50","5.1","84","227.00","2","2","4.8","0","Yes","0.0","50","73.6","104.0","21","15","56","","","","","","High-G/Low-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2537353754","THOMAS","Eva","W","5","","","","","","","1/22/","211","3.49","11","2.7","82","","","","","","","","","72.1","116.0","19","14","72","","","","","","","Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2571324136","THOMPSON","Alan","U","5","9/9/","228","3.24","53","7.1","67","1/21/","238","3.36","80","6.0","62","231.00","3","10","4.1","7","Yes","1.71","84","63.7","195.7","21","13","50","","","","","","High-G/High-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2585254207","TIAN","Mike","T","5","9/4/","230","3.38","59","5.8","58","1/27/","239","3.24","82","6.6","68","232.00","2","9","4.4","7","Yes*","1.59","82","63.9","188.0","16","10","40","","","","","","High-G/High-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2592820305","WEI","Wendy","R","5","","","","","","","1/7/","232","3.25","65","7.5","45","","","","","","","","","66.1","191.4","15","10","60","","","","","","","High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2529091078","WILSON","Helen","C","5","","","","","","","1/26/","246","3.45","93","2.8","59","","","","","","","","","64.9","176.2","22","14","53","","","","","","","High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2593956490","XIAO","Aaron","V","5","9/3/","226","3.44","47","9.0","84","1/18/","221","3.45","32","4.0","54","228.00","2","-5","4.8","-7","No","-1.46","21","68.8","83.9","15","10","40","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2511118594","YUAN","Tyler","Y","5","9/2/","224","3.47","41","7.8","37","1/28/","234","3.39","70","5.4","85","227.00","3","10","4.2","7","Yes","1.67","83","63.0","120.8","21","13","57","","","","","","High-G/Low-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Science","Science K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2512015179","CAO","Victoria","Y","5","9/15/","201","3.48","28","5.9","101","1/20/","203","3.25","34","5.0","42","203.00","2","2","5.2","0","Yes","0.0","50","53.4","96.6","21","11","56","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Science","Science K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2529531743","CHENG","Derek","P","5","9/12/","195","3.32","14","2.6","54","1/19/","200","3.49","25","7.2","49","200.00","5","5","5.5","0","Yes*","0.0","50","64.6","183.0","15","10","35","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Science","Science K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2591163038","FAN","Angela","F","5","9/9/","221","3.22","86","4.2","47","1/19/","216","3.24","75","5.2","59","223.00","2","-5","4.4","-7","No*","-1.59","18","59.7","189.3","23","14","62","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Science","Science K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2557698045","HARRIS","Grace","J","5","9/1/","208","3.32","50","4.6","106","1/28/","203","3.2","34","7.7","108","210.00","2","-5","4.9","-7","No*","-1.43","21","61.7","181.6","15","9","54","","","","","","Low-G/High-A","Low-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Science","Science K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2551996390","LEE","Jade","W","5","9/11/","200","3.34","25","7.3","107","1/25/","201","3.38","28","7.4","117","202.00","2","1","5.1","-1","No*","-0.2","46","63.1","140.7","23","15","54","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Science","Science K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2567722252","LEWIS","Victor","F","5","9/8/","213","3.42","66","4.9","60","1/10/","219","3.35","82","4.1","61","219.00","6","6","5.2","0","Yes*","0.0","50","59.4","100.5","19","11","73","","","","","","High-G/High-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Science","Science K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2580705777","LIANG","Eric","B","5","9/7/","217","3.26","77","8.5","73","1/15/","225","3.48","92","3.3","77","219.00","2","8","4.0","6","Yes","1.5","80","79.4","135.4","15","12","42","","","","","","High-G/High-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Science","Science K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2584482698","LUO","Stephanie","L","5","9/7/","207","3.49","47","6.3","97","1/12/","210","3.35","57","4.2","117","210.00","3","3","4.9","0","Yes","0.0","50","74.0","81.1","21","16","50","","","","","","High-G/Low-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Science","Science K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2541026926","MA","Amber","L","5","9/11/","238","3.4","99","2.1","87","1/18/","244","3.36","99","2.9","60","240.00","2","6","4.6","4","Yes*","0.87","67","80.0","176.7","17","14","53","","","","","","High-G/High-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Science","Science K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2592189839","PENG","Jake","H","5","9/8/","209","3.31","53","5.3","114","1/22/","208","3.24","50","7.2","93","215.00","6","-1","5.0","-7","No","-1.4","22","51.7","159.2","24","12","64","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Science","Science K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2537750491","ROBINSON","Max","Y","5","9/3/","192","3.31","9","3.0","54","1/9/","198","3.38","20","7.5","79","197.00","5","6","4.7","1","Yes*","0.21","54","64.0","155.5","22","14","41","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Science","Science K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2535481281","SMITH","Sarah","K","5","9/13/","200","3.34","25","4.1","111","1/17/","197","3.26","18","8.1","83","202.00","2","-3","5.4","-5","No*","-0.93","31","78.2","173.8","25","20","35","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Science","Science K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2546748299","TANG","Ivan","D","5","9/8/","202","3.43","31","7.4","109","1/18/","197","3.47","18","5.5","115","206.00","4","-5","5.1","-9","No*","-1.76","15","47.5","199.1","20","10","68","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Science","Science K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2537353754","THOMAS","Eva","W","5","9/8/","222","3.41","88","3.2","119","1/17/","222","3.42","88","3.0","117","227.00","5","0","4.6","-5","No","-1.09","28","48.1","189.9","23","11","61","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Science","Science K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2571324136","THOMPSON","Alan","U","5","9/5/","183","3.39","2","2.5","47","1/6/","184","3.26","2","3.0","119","185.00","2","1","5.0","-1","No*","-0.2","46","55.0","90.3","17","9","69","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Science","Science K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2585254207","TIAN","Mike","T","5","9/5/","210","3.2","57","5.1","118","1/10/","208","3.36","50","8.5","96","212.00","2","-2","5.2","-4","No*","-0.77","35","75.8","81.5","23","17","57","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Science","Science K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2592820305","WEI","Wendy","R","5","9/11/","198","3.38","20","4.5","84","1/27/","193","3.44","11","3.6","80","201.00","3","-5","5.5","-8","No","-1.45","21","74.5","171.1","19","14","63","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Science","Science K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2529091078","WILSON","Helen","C","5","9/2/","198","3.48","20","8.2","41","1/21/","205","3.25","40","8.8","107","202.00","4","7","4.3","3","Yes","0.7","64","61.4","110.5","19","12","56","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Science","Science K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2593956490","XIAO","Aaron","V","5","9/7/","226","3.35","93","4.4","85","1/17/","225","3.33","92","4.9","109","230.00","4","-1","4.7","-5","No*","-1.06","29","66.1","139.1","23","15","71","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5G","Science","Science K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2511118594","YUAN","Tyler","Y","5","9/3/","191","3.34","8","3.9","35","1/26/","197","3.37","18","6.8","119","194.00","3","6","5.3","3","Yes*","0.57","61","60.6","167.9","15","9","70","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5P","Language Arts","Language Usage","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2567354434","ANDERSON","Daniel","E","5","9/11/","208","3.27","26","6.5","55","1/10/","218","3.45","61","7.6","55","210.00","2","10","4.4","8","Yes*","1.82","86","61.9","128.9","23","14","44","","","","","","High-G/Low-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5P","Language Arts","Language Usage","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2525827722","BROWN","Sean","P","5","9/9/","216","3.47","54","4.8","86","1/22/","223","3.29","77","5.2","74","218.00","2","7","5.2","5","Yes","0.96","69","71.4","144.7","23","16","35","","","","","","High-G/High-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5P","Language Arts","Language Usage","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2548545627","CHENG","Ivy","J","5","9/7/","225","3.49","82","5.8","64","1/14/","228","3.28","88","2.3","40","227.00","2","3","5.1","1","Yes","0.2","54","47.7","139.4","24","11","75","","","","","","High-G/High-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5P","Language Arts","Language Usage","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2561551334","CLARK","Tyler","N","5","","","","","","","1/8/","233","3.44","95","1.7","47","","","","","","","","","64.3","109.9","23","15","68","","","","","","","High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5P","Language Arts","Language Usage","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2576231992","HALL","Bill","Y","5","9/4/","208","3.48","26","6.6","78","1/22/","212","3.21","39","7.0","94","210.00","2","4","4.6","2","Yes","0.43","59","67.5","173.2","17","11","68","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5P","Language Arts","Language Usage","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2531759927","HUANG","Evan","P","5","9/15/","208","3.39","26","6.3","83","1/10/","214","3.29","46","6.5","93","210.00","2","6","4.9","4","Yes*","0.82","66","48.0","98.1","17","8","54","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5P","Language Arts","Language Usage","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2538058347","LEE","Troy","X","5","9/5/","246","3.49","99","2.5","77","1/8/","248","3.29","99","2.2","117","253.00","7","2","4.8","-5","No","-1.04","29","48.1","180.8","19","9","75","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5P","Language Arts","Language Usage","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2584514623","LEE","Bill","Y","5","9/6/","218","3.29","61","8.6","54","1/26/","222","3.22","74","4.8","62","222.00","4","4","4.7","0","Yes","0.0","50","64.7","179.6","18","12","66","","","","","","High-G/High-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5P","Language Arts","Language Usage","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2514183991","MARTINEZ","Zoe","F","5","","","","","","","1/15/","231","3.26","93","2.7","81","","","","","","","","","56.9","96.7","21","12","65","","","","","","","High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5P","Language Arts","Language Usage","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2583462947","RODRIGUEZ","Jade","G","5","9/11/","247","3.37","99","1.7","30","1/7/","246","3.4","99","1.1","70","249.00","2","-1","5.4","-3","No*","-0.56","39","59.9","101.7","18","11","70","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5P","Language Arts","Language Usage","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2579753731","SONG","Laura","W","5","9/13/","225","3.39","82","8.8","37","1/16/","226","3.28","84","8.9","104","227.00","2","1","4.5","-1","No*","-0.22","46","69.7","113.6","16","11","35","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Lambert, Nicole","G5P","Language Arts","Language Usage","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2530855594","SU","Alice","R","5","9/14/","193","3.49","2","2.3","47","1/10/","194","3.4","3","1.9","76","197.00","4","1","5.4","-3","No*","-0.56","39","51.1","110.0","17","9","66","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
